ZCTA5CE20,ESTAB
57451,63.0
57452,
57454,14.0
57455,3.0
57456,16.0
57457,
57460,3.0
57461,15.0
57465,11.0
57466,5.0
57467,4.0
57468,3.0
57469,127.0
57470,
57471,21.0
57472,35.0
57473,3.0
57474,10.0
57475,
57476,15.0
57477,
57479,17.0
57481,11.0
57501,638.0
57520,8.0
57521,
57522,9.0
57523,49.0
57528,19.0
57529,11.0
57531,5.0
57532,117.0
57533,96.0
57534,
57536,7.0
57537,
57538,
57540,
57541,
57543,34.0
57544,13.0
57547,
57548,4.0
57551,55.0
57552,16.0
57553,
57555,42.0
57559,42.0
57560,
57562,
57563,
57564,55.0
57566,
57567,71.0
57568,29.0
57569,8.0
57570,9.0
57571,
57572,7.0
57574,
57576,3.0
57577,
57579,20.0
57580,177.0
57584,
57585,3.0
57601,170.0
57620,29.0
57621,
57622,
57623,14.0
57625,64.0
57626,30.0
57630,
57631,5.0
57632,31.0
57633,16.0
57634,
57636,
57638,86.0
57639,
57640,
57641,9.0
57642,23.0
57644,3.0
57645,
57646,5.0
57648,14.0
57649,
57650,
57651,
57652,
57656,30.0
57657,
57658,
57659,
57660,
57661,
57701,1930.0
57702,1298.0
57703,396.0
57706,25.0
57714,
57716,4.0
57717,322.0
57718,196.0
57719,167.0
57720,34.0
57722,6.0
57724,
57725,3.0
57730,239.0
57732,180.0
57735,31.0
57737,4.0
57738,
57741,4.0
57744,56.0
57745,123.0
57747,187.0
57748,
57750,7.0
57751,75.0
57752,18.0
57754,122.0
57755,
57756,3.0
57758,3.0
57759,12.0
57760,38.0
57761,39.0
57762,8.0
57763,7.0
57764,8.0
57766,7.0
57767,4.0
57769,129.0
57770,36.0
57772,15.0
57773,6.0
57775,
57776,
57779,10.0
57780,
57782,
57783,817.0
57785,330.0
57787,5.0
57788,8.0
57790,64.0
57791,3.0
57792,
57793,61.0
57794,
57799,
58001,14.0
58002,
58004,9.0
58005,13.0
58006,19.0
58007,3.0
58008,5.0
58009,
58011,12.0
58012,89.0
58013,4.0
58015,12.0
58016,6.0
58017,4.0
58018,10.0
58021,9.0
58027,47.0
58029,
58030,18.0
58031,8.0
58032,25.0
58033,13.0
58035,12.0
58036,
58038,13.0
58040,39.0
58041,57.0
58042,38.0
58043,3.0
58045,90.0
58046,20.0
58047,124.0
58048,11.0
58049,6.0
58051,56.0
58052,15.0
58053,45.0
58054,126.0
58056,5.0
58057,4.0
58058,4.0
58059,54.0
58060,36.0
58061,12.0
58062,3.0
58063,5.0
58064,15.0
58065,
58067,7.0
58068,5.0
58069,
58071,10.0
58072,281.0
58074,18.0
58075,278.0
58076,
58077,20.0
58078,1001.0
58079,14.0
58081,24.0
58102,1246.0
58103,1913.0
58104,1183.0
58105,3.0
58201,1106.0
58202,14.0
58203,462.0
58204,5.0
58205,13.0
58210,6.0
58212,15.0
58214,6.0
58216,
58218,22.0
58219,3.0
58220,98.0
58222,7.0
58223,6.0
58224,
58225,32.0
58227,15.0
58228,25.0
58229,3.0
58230,22.0
58231,9.0
58233,7.0
58235,10.0
58236,
58237,178.0
58238,3.0
58239,
58240,30.0
58241,
58243,15.0
58244,
58249,99.0
58250,3.0
58251,57.0
58254,20.0
58255,
58256,20.0
58257,83.0
58258,
58259,14.0
58260,3.0
58261,34.0
58262,6.0
58265,17.0
58266,
58267,60.0
58269,7.0
58270,78.0
58271,31.0
58272,8.0
58273,10.0
58274,27.0
58275,13.0
58276,13.0
58277,6.0
58278,38.0
58281,
58282,46.0
58301,374.0
58310,
58311,
58313,
58316,47.0
58317,7.0
58318,173.0
58321,3.0
58323,
58324,53.0
58325,
58327,3.0
58329,37.0
58330,13.0
58331,4.0
58332,6.0
58335,5.0
58338,4.0
58339,
58341,113.0
58343,
58344,48.0
58345,
58346,17.0
58348,26.0
58351,8.0
58352,13.0
58353,3.0
58355,
58356,67.0
58357,
58361,
58362,
58363,
58365,10.0
58366,31.0
58367,80.0
58368,148.0
58369,11.0
58370,3.0
58372,3.0
58374,12.0
58377,8.0
58379,
58380,16.0
58381,7.0
58382,5.0
58384,10.0
58385,4.0
58386,3.0
58401,514.0
58402,34.0
58405,5.0
58413,42.0
58415,
58416,14.0
58418,11.0
58420,9.0
58421,128.0
58422,4.0
58423,
58424,6.0
58425,59.0
58426,4.0
58428,7.0
58429,3.0
58430,
58431,
58433,40.0
58436,67.0
58438,34.0
58439,5.0
58440,3.0
58441,7.0
58442,12.0
58443,3.0
58444,8.0
58445,5.0
58448,10.0
58451,5.0
58452,
58454,10.0
58455,6.0
58456,28.0
58458,62.0
58460,6.0
58461,8.0
58463,20.0
58464,
58466,9.0
58467,13.0
58472,7.0
58474,115.0
58475,3.0
58476,6.0
58477,4.0
58478,4.0
58479,6.0
58480,9.0
58481,8.0
58482,48.0
58483,8.0
58484,
58486,3.0
58487,18.0
58488,7.0
58490,6.0
58492,12.0
58494,6.0
58495,57.0
58496,5.0
58497,8.0
58501,1133.0
58503,918.0
58504,988.0
58505,7.0
58520,6.0
58521,14.0
58523,137.0
58524,
58528,
58529,17.0
58530,39.0
58531,8.0
58532,3.0
58533,41.0
58535,17.0
58538,19.0
58540,82.0
58541,
58542,5.0
58544,19.0
58545,93.0
58549,
58552,64.0
58554,753.0
58558,21.0
58559,4.0
58560,3.0
58561,51.0
58562,11.0
58563,52.0
58564,
58565,6.0
58566,3.0
58568,6.0
58569,
58570,7.0
58571,12.0
58572,8.0
58573,16.0
58575,23.0
58576,28.0
58577,59.0
58579,25.0
58580,5.0
58581,8.0
58601,1092.0
58620,
58621,57.0
58622,75.0
58623,126.0
58625,3.0
58626,13.0
58627,5.0
58630,10.0
58631,35.0
58632,9.0
58634,12.0
58636,21.0
58638,35.0
58639,78.0
58640,121.0
58641,
58642,8.0
58643,5.0
58644,
58645,34.0
58646,47.0
58647,33.0
58649,7.0
58650,12.0
58651,10.0
58652,33.0
58653,17.0
58654,3.0
58655,12.0
58656,7.0
58701,1276.0
58703,440.0
58704,4.0
58705,28.0
58707,5.0
58710,10.0
58711,6.0
58712,
58713,
58716,5.0
58718,39.0
58721,19.0
58722,37.0
58723,3.0
58725,5.0
58727,8.0
58730,62.0
58731,4.0
58733,6.0
58734,6.0
58735,6.0
58736,10.0
58737,
58740,16.0
58741,11.0
58744,
58746,71.0
58748,3.0
58750,19.0
58752,13.0
58755,10.0
58756,7.0
58757,15.0
58758,8.0
58759,21.0
58760,3.0
58761,69.0
58762,9.0
58763,144.0
58765,8.0
58768,4.0
58769,8.0
58770,40.0
58771,16.0
58772,9.0
58773,34.0
58775,
58776,18.0
58778,3.0
58779,9.0
58781,13.0
58782,10.0
58783,6.0
58784,154.0
58785,18.0
58787,4.0
58788,35.0
58789,7.0
58790,54.0
58792,
58793,31.0
58794,4.0
58795,7.0
58801,1329.0
58830,5.0
58831,51.0
58833,
58835,30.0
58838,6.0
58843,15.0
58844,6.0
58845,11.0
58847,22.0
58849,42.0
58852,106.0
58853,13.0
58854,420.0
58856,8.0
59001,58.0
59002,5.0
59003,16.0
59006,15.0
59007,5.0
59008,11.0
59010,
59011,169.0
59012,
59013,6.0
59014,42.0
59015,12.0
59016,3.0
59018,40.0
59019,140.0
59020,25.0
59022,9.0
59024,8.0
59025,5.0
59026,8.0
59027,46.0
59028,8.0
59029,9.0
59030,98.0
59031,3.0
59032,7.0
59033,3.0
59034,140.0
59035,11.0
59036,58.0
59037,37.0
59038,17.0
59039,
59041,50.0
59043,21.0
59044,317.0
59046,10.0
59047,685.0
59050,5.0
59052,5.0
59053,7.0
59054,8.0
59055,
59057,9.0
59058,
59059,3.0
59061,8.0
59062,
59063,35.0
59064,4.0
59065,17.0
59066,
59067,5.0
59068,261.0
59069,15.0
59070,38.0
59071,3.0
59072,104.0
59074,6.0
59075,4.0
59076,
59077,
59078,
59079,69.0
59081,7.0
59082,
59083,
59085,
59086,23.0
59087,9.0
59088,35.0
59089,
59101,1984.0
59102,2082.0
59105,661.0
59106,592.0
59201,104.0
59211,3.0
59212,20.0
59213,5.0
59214,
59215,50.0
59217,3.0
59218,48.0
59219,7.0
59221,56.0
59222,4.0
59223,10.0
59225,5.0
59226,8.0
59230,213.0
59231,3.0
59240,
59241,10.0
59242,
59243,11.0
59244,
59247,10.0
59248,18.0
59250,
59252,4.0
59253,3.0
59254,111.0
59255,34.0
59256,
59257,3.0
59258,3.0
59259,10.0
59260,
59261,11.0
59262,16.0
59263,66.0
59270,414.0
59273,
59274,4.0
59275,7.0
59276,
59301,437.0
59311,3.0
59312,
59313,121.0
59314,3.0
59315,4.0
59316,
59317,62.0
59318,
59319,
59322,
59323,54.0
59324,22.0
59326,3.0
59327,87.0
59330,283.0
59332,3.0
59333,
59336,4.0
59337,25.0
59338,
59339,5.0
59343,
59344,8.0
59345,
59347,
59349,28.0
59351,4.0
59353,27.0
59354,
59401,626.0
59404,635.0
59405,911.0
59410,26.0
59411,13.0
59412,31.0
59414,76.0
59416,5.0
59417,59.0
59418,
59419,5.0
59420,4.0
59421,39.0
59422,122.0
59424,3.0
59425,140.0
59427,152.0
59430,17.0
59432,3.0
59433,18.0
59434,15.0
59435,3.0
59436,61.0
59440,
59441,
59442,95.0
59443,14.0
59444,3.0
59446,13.0
59447,6.0
59448,
59450,3.0
59451,7.0
59452,17.0
59453,8.0
59454,12.0
59456,
59457,367.0
59460,4.0
59461,
59462,5.0
59463,
59464,19.0
59465,4.0
59466,3.0
59467,
59468,13.0
59469,5.0
59471,6.0
59472,6.0
59474,126.0
59477,14.0
59479,26.0
59480,3.0
59482,14.0
59483,7.0
59484,14.0
59485,15.0
59486,27.0
59487,23.0
59489,17.0
59501,441.0
59520,39.0
59521,18.0
59522,59.0
59523,86.0
59524,4.0
59525,10.0
59526,30.0
59527,5.0
59528,6.0
59529,
59530,
59531,8.0
59532,4.0
59535,
59537,
59538,118.0
59540,15.0
59542,7.0
59544,
59545,
59546,
59547,
59601,1630.0
59602,639.0
59623,
59625,
59631,8.0
59632,39.0
59633,5.0
59634,129.0
59635,142.0
59636,6.0
59638,18.0
59639,40.0
59640,4.0
59642,
59643,14.0
59644,129.0
59645,80.0
59647,7.0
59648,21.0
59701,1143.0
59710,14.0
59711,317.0
59713,5.0
59714,1050.0
59715,2352.0
59716,285.0
59718,2168.0
59720,17.0
59721,11.0
59722,131.0
59724,3.0
59725,350.0
59727,7.0
59728,13.0
59729,159.0
59730,167.0
59731,3.0
59732,6.0
59733,
59735,9.0
59736,4.0
59739,12.0
59740,20.0
59741,235.0
59743,10.0
59745,9.0
59746,6.0
59747,4.0
59748,4.0
59749,70.0
59750,18.0
59751,
59752,204.0
59754,48.0
59755,19.0
59756,3.0
59758,205.0
59759,122.0
59760,6.0
59761,11.0
59762,9.0
59801,1473.0
59802,997.0
59803,349.0
59804,288.0
59808,1042.0
59812,10.0
59820,42.0
59821,41.0
59823,71.0
59824,45.0
59825,56.0
59826,26.0
59827,10.0
59828,173.0
59829,84.0
59830,5.0
59831,4.0
59832,26.0
59833,166.0
59834,65.0
59837,9.0
59840,743.0
59841,30.0
59842,4.0
59843,4.0
59844,19.0
59845,41.0
59846,30.0
59847,162.0
59848,
59851,12.0
59853,21.0
59854,13.0
59855,11.0
59856,7.0
59858,74.0
59859,112.0
59860,457.0
59863,
59864,206.0
59865,94.0
59866,37.0
59867,
59868,94.0
59870,361.0
59871,7.0
59872,61.0
59873,154.0
59874,39.0
59875,158.0
59901,2686.0
59910,5.0
59911,437.0
59912,589.0
59913,29.0
59914,13.0
59915,
59916,8.0
59917,236.0
59918,16.0
59919,22.0
59920,46.0
59922,108.0
59923,317.0
59925,34.0
59926,14.0
59927,13.0
59928,7.0
59929,10.0
59930,26.0
59931,9.0
59932,46.0
59933,
59934,8.0
59935,67.0
59936,35.0
59937,915.0
60002,584.0
60004,1610.0
60005,1441.0
60007,2482.0
60008,1016.0
60010,2038.0
60012,272.0
60013,570.0
60014,1697.0
60015,1446.0
60016,1400.0
60018,1602.0
60020,251.0
60021,151.0
60022,258.0
60025,1511.0
60026,531.0
60029,9.0
60030,860.0
60031,1291.0
60033,325.0
60034,55.0
60035,1291.0
60040,172.0
60041,168.0
60042,160.0
60043,65.0
60044,488.0
60045,942.0
60046,582.0
60047,1583.0
60048,1286.0
60050,911.0
60051,452.0
60053,745.0
60056,1553.0
60060,1036.0
60061,1020.0
60062,2771.0
60064,216.0
60067,1384.0
60068,1466.0
60069,511.0
60070,418.0
60071,158.0
60072,60.0
60073,1000.0
60074,765.0
60075,6.0
60076,1181.0
60077,1310.0
60081,231.0
60083,152.0
60084,555.0
60085,1323.0
60087,404.0
60088,52.0
60089,1448.0
60090,1334.0
60091,811.0
60093,907.0
60096,90.0
60097,126.0
60098,902.0
60099,431.0
60101,1605.0
60102,973.0
60103,922.0
60104,232.0
60106,1053.0
60107,767.0
60108,981.0
60109,18.0
60110,577.0
60111,12.0
60112,61.0
60113,12.0
60115,732.0
60118,731.0
60119,291.0
60120,1035.0
60123,1449.0
60124,600.0
60126,1839.0
60129,6.0
60130,388.0
60131,871.0
60133,575.0
60134,1158.0
60135,125.0
60136,179.0
60137,1051.0
60139,654.0
60140,396.0
60141,14.0
60142,607.0
60143,785.0
60144,8.0
60145,35.0
60146,40.0
60148,1927.0
60150,26.0
60151,102.0
60152,300.0
60153,262.0
60154,482.0
60155,250.0
60156,539.0
60157,93.0
60160,728.0
60162,322.0
60163,94.0
60164,439.0
60165,119.0
60169,783.0
60171,304.0
60172,832.0
60173,2281.0
60174,1435.0
60175,600.0
60176,479.0
60177,613.0
60178,571.0
60180,58.0
60181,1365.0
60183,17.0
60184,72.0
60185,1046.0
60187,1160.0
60188,1159.0
60189,464.0
60190,204.0
60191,773.0
60192,429.0
60193,1176.0
60194,499.0
60195,339.0
60201,1402.0
60202,721.0
60203,78.0
60208,46.0
60301,404.0
60302,816.0
60304,340.0
60305,305.0
60401,165.0
60402,952.0
60403,330.0
60404,449.0
60406,372.0
60407,26.0
60408,70.0
60409,465.0
60410,272.0
60411,851.0
60415,431.0
60416,151.0
60417,272.0
60418,136.0
60419,206.0
60420,101.0
60421,92.0
60422,209.0
60423,1131.0
60424,30.0
60425,103.0
60426,376.0
60428,164.0
60429,230.0
60430,546.0
60431,479.0
60432,399.0
60433,276.0
60435,1231.0
60436,520.0
60437,5.0
60438,547.0
60439,900.0
60440,1414.0
60441,789.0
60442,202.0
60443,342.0
60444,32.0
60445,498.0
60446,960.0
60447,293.0
60448,1017.0
60449,252.0
60450,652.0
60451,937.0
60452,463.0
60453,1311.0
60455,759.0
60456,40.0
60457,403.0
60458,262.0
60459,619.0
60460,17.0
60461,155.0
60462,1520.0
60463,592.0
60464,270.0
60465,571.0
60466,174.0
60467,783.0
60468,155.0
60469,102.0
60470,7.0
60471,136.0
60472,27.0
60473,554.0
60474,9.0
60475,139.0
60476,58.0
60477,977.0
60478,179.0
60479,11.0
60480,150.0
60481,251.0
60482,252.0
60484,89.0
60487,420.0
60490,452.0
60491,652.0
60501,247.0
60502,659.0
60503,221.0
60504,1101.0
60505,795.0
60506,1104.0
60510,948.0
60511,58.0
60512,37.0
60513,370.0
60514,251.0
60515,1854.0
60516,588.0
60517,906.0
60518,42.0
60519,
60520,60.0
60521,954.0
60523,1412.0
60525,1396.0
60526,200.0
60527,1530.0
60530,7.0
60531,33.0
60532,1160.0
60534,285.0
60536,5.0
60537,6.0
60538,443.0
60539,6.0
60540,1724.0
60541,77.0
60542,378.0
60543,943.0
60544,720.0
60545,240.0
60546,484.0
60548,249.0
60549,11.0
60550,40.0
60551,56.0
60552,70.0
60553,12.0
60554,270.0
60555,575.0
60556,41.0
60557,4.0
60558,320.0
60559,907.0
60560,658.0
60561,619.0
60563,1997.0
60564,1365.0
60565,705.0
60585,745.0
60586,546.0
60601,2267.0
60602,1645.0
60603,1432.0
60604,968.0
60605,1064.0
60606,3321.0
60607,2097.0
60608,1490.0
60609,1031.0
60610,1502.0
60611,2810.0
60612,1064.0
60613,1251.0
60614,2169.0
60615,637.0
60616,1376.0
60617,775.0
60618,2095.0
60619,562.0
60620,557.0
60621,214.0
60622,1939.0
60623,833.0
60624,365.0
60625,1275.0
60626,559.0
60628,528.0
60629,985.0
60630,1156.0
60631,969.0
60632,1294.0
60633,145.0
60634,1512.0
60636,313.0
60637,438.0
60638,1263.0
60639,1215.0
60640,1508.0
60641,1373.0
60642,1031.0
60643,684.0
60644,393.0
60645,571.0
60646,819.0
60647,2029.0
60649,365.0
60651,582.0
60652,481.0
60653,333.0
60654,2222.0
60655,301.0
60656,641.0
60657,1858.0
60659,917.0
60660,675.0
60661,1085.0
60706,815.0
60707,790.0
60712,707.0
60714,1277.0
60803,650.0
60804,1017.0
60805,461.0
60827,219.0
60901,744.0
60910,11.0
60911,28.0
60912,5.0
60913,25.0
60914,640.0
60915,260.0
60917,
60918,16.0
60919,10.0
60920,5.0
60921,23.0
60922,38.0
60924,63.0
60926,
60927,45.0
60928,18.0
60929,14.0
60930,9.0
60931,5.0
60932,4.0
60933,
60934,4.0
60935,11.0
60936,141.0
60938,69.0
60939,
60940,68.0
60941,55.0
60942,105.0
60945,7.0
60946,9.0
60948,24.0
60949,6.0
60950,234.0
60951,13.0
60952,11.0
60953,42.0
60954,114.0
60955,35.0
60956,
60957,125.0
60958,8.0
60959,15.0
60960,10.0
60961,8.0
60962,16.0
60963,27.0
60964,64.0
60966,16.0
60967,
60968,
60969,6.0
60970,200.0
60973,5.0
60974,
61001,20.0
61006,26.0
61007,7.0
61008,627.0
61010,158.0
61011,56.0
61012,28.0
61013,7.0
61014,17.0
61015,9.0
61016,86.0
61018,15.0
61019,37.0
61020,41.0
61021,499.0
61024,52.0
61025,99.0
61027,3.0
61028,58.0
61030,53.0
61031,19.0
61032,685.0
61036,279.0
61037,
61038,23.0
61039,15.0
61041,14.0
61042,12.0
61043,3.0
61044,5.0
61046,75.0
61047,23.0
61048,134.0
61049,9.0
61050,6.0
61051,49.0
61052,16.0
61053,71.0
61054,54.0
61057,3.0
61059,3.0
61060,16.0
61061,170.0
61062,52.0
61063,85.0
61064,62.0
61065,103.0
61067,11.0
61068,339.0
61070,18.0
61071,244.0
61072,153.0
61073,383.0
61074,100.0
61075,34.0
61077,8.0
61078,40.0
61079,
61080,211.0
61081,484.0
61084,49.0
61085,106.0
61087,48.0
61088,91.0
61089,16.0
61091,
61101,313.0
61102,203.0
61103,335.0
61104,440.0
61107,728.0
61108,910.0
61109,609.0
61111,780.0
61112,125.0
61114,325.0
61115,438.0
61201,731.0
61230,15.0
61231,152.0
61232,25.0
61233,11.0
61234,30.0
61235,33.0
61236,
61237,5.0
61238,57.0
61239,17.0
61240,83.0
61241,84.0
61242,22.0
61243,7.0
61244,345.0
61250,53.0
61251,3.0
61252,105.0
61254,303.0
61256,14.0
61257,17.0
61258,3.0
61259,9.0
61260,6.0
61261,14.0
61262,14.0
61263,5.0
61264,246.0
61265,1226.0
61270,159.0
61272,7.0
61273,73.0
61274,7.0
61275,75.0
61276,
61277,61.0
61278,20.0
61279,23.0
61281,36.0
61282,126.0
61283,20.0
61284,28.0
61285,17.0
61301,263.0
61310,68.0
61311,4.0
61312,7.0
61313,7.0
61314,11.0
61315,3.0
61316,
61317,8.0
61318,10.0
61319,12.0
61320,
61321,6.0
61322,5.0
61323,
61324,
61325,17.0
61326,41.0
61327,43.0
61328,3.0
61329,24.0
61330,10.0
61331,
61332,6.0
61333,5.0
61334,7.0
61335,22.0
61336,8.0
61337,6.0
61338,9.0
61340,10.0
61341,115.0
61342,200.0
61344,5.0
61345,9.0
61346,4.0
61348,82.0
61349,17.0
61350,663.0
61353,15.0
61354,487.0
61356,325.0
61358,5.0
61359,4.0
61360,57.0
61361,33.0
61362,116.0
61363,3.0
61364,356.0
61367,22.0
61368,23.0
61369,30.0
61370,33.0
61371,
61372,11.0
61373,59.0
61374,3.0
61375,13.0
61376,53.0
61377,29.0
61378,12.0
61379,15.0
61401,712.0
61402,20.0
61410,49.0
61411,5.0
61412,18.0
61413,24.0
61414,11.0
61415,30.0
61416,
61417,3.0
61418,14.0
61419,9.0
61420,14.0
61421,26.0
61422,67.0
61423,6.0
61424,3.0
61425,11.0
61426,
61427,24.0
61428,14.0
61430,7.0
61431,4.0
61432,15.0
61433,
61434,69.0
61435,3.0
61436,4.0
61437,6.0
61438,8.0
61439,
61440,16.0
61441,10.0
61442,6.0
61443,275.0
61447,12.0
61448,55.0
61449,4.0
61450,32.0
61451,3.0
61452,7.0
61453,5.0
61454,6.0
61455,443.0
61458,7.0
61459,
61460,3.0
61462,260.0
61465,18.0
61466,3.0
61467,13.0
61468,
61469,30.0
61470,10.0
61471,3.0
61472,4.0
61473,46.0
61474,4.0
61475,9.0
61476,6.0
61477,4.0
61478,3.0
61479,3.0
61480,33.0
61482,9.0
61483,36.0
61484,13.0
61485,15.0
61486,23.0
61488,12.0
61489,21.0
61490,32.0
61491,45.0
61501,41.0
61516,10.0
61517,60.0
61519,
61520,319.0
61523,158.0
61524,
61525,89.0
61526,15.0
61528,50.0
61529,52.0
61530,173.0
61531,53.0
61532,5.0
61533,25.0
61534,19.0
61535,23.0
61536,46.0
61537,64.0
61539,4.0
61540,69.0
61541,5.0
61542,59.0
61543,
61544,10.0
61545,14.0
61546,49.0
61547,45.0
61548,169.0
61550,560.0
61552,22.0
61553,3.0
61554,733.0
61559,74.0
61560,6.0
61561,66.0
61562,4.0
61563,3.0
61564,9.0
61565,13.0
61567,5.0
61568,95.0
61569,7.0
61570,37.0
61571,405.0
61572,13.0
61602,424.0
61603,273.0
61604,434.0
61605,147.0
61606,108.0
61607,267.0
61610,60.0
61611,670.0
61614,823.0
61615,823.0
61616,156.0
61625,9.0
61701,955.0
61704,944.0
61705,146.0
61720,6.0
61721,7.0
61722,3.0
61723,29.0
61724,7.0
61725,35.0
61726,54.0
61727,226.0
61728,27.0
61729,32.0
61730,10.0
61731,6.0
61732,28.0
61733,27.0
61734,35.0
61735,8.0
61736,29.0
61737,13.0
61738,112.0
61739,172.0
61740,28.0
61741,64.0
61742,53.0
61743,4.0
61744,47.0
61745,59.0
61747,32.0
61748,46.0
61749,3.0
61750,4.0
61751,
61752,74.0
61753,55.0
61754,26.0
61755,74.0
61756,34.0
61759,39.0
61760,45.0
61761,790.0
61764,333.0
61769,11.0
61770,18.0
61771,16.0
61772,3.0
61773,9.0
61774,10.0
61775,6.0
61776,19.0
61777,23.0
61778,10.0
61801,362.0
61802,386.0
61810,4.0
61811,3.0
61812,5.0
61813,32.0
61814,10.0
61815,9.0
61816,8.0
61817,22.0
61818,22.0
61820,1145.0
61821,574.0
61822,646.0
61830,9.0
61831,
61832,721.0
61833,60.0
61834,140.0
61839,7.0
61840,13.0
61841,16.0
61842,69.0
61843,47.0
61844,11.0
61845,9.0
61846,45.0
61847,26.0
61848,
61849,31.0
61850,3.0
61851,9.0
61852,4.0
61853,258.0
61854,22.0
61855,3.0
61856,186.0
61857,
61858,36.0
61859,26.0
61862,11.0
61863,5.0
61864,28.0
61865,17.0
61866,221.0
61870,13.0
61871,8.0
61872,12.0
61873,95.0
61874,157.0
61875,17.0
61876,10.0
61877,25.0
61878,25.0
61880,52.0
61882,11.0
61883,44.0
61884,20.0
61910,137.0
61911,214.0
61912,21.0
61913,29.0
61914,24.0
61917,8.0
61919,17.0
61920,444.0
61924,26.0
61925,10.0
61928,6.0
61929,10.0
61930,15.0
61931,13.0
61932,5.0
61933,17.0
61936,6.0
61937,34.0
61938,591.0
61940,3.0
61941,
61942,28.0
61943,33.0
61944,252.0
61949,
61951,199.0
61953,190.0
61955,
61956,41.0
61957,19.0
62001,27.0
62002,734.0
62006,10.0
62009,22.0
62010,149.0
62011,
62012,71.0
62013,11.0
62014,60.0
62015,5.0
62016,76.0
62017,19.0
62018,26.0
62019,5.0
62021,7.0
62022,16.0
62023,
62024,192.0
62025,1042.0
62026,4.0
62027,9.0
62028,5.0
62030,
62031,14.0
62032,15.0
62033,68.0
62034,290.0
62035,303.0
62036,9.0
62037,44.0
62040,695.0
62044,44.0
62045,3.0
62046,35.0
62047,38.0
62048,33.0
62049,152.0
62050,4.0
62051,11.0
62052,290.0
62053,8.0
62054,3.0
62056,292.0
62058,6.0
62059,3.0
62060,75.0
62061,38.0
62062,242.0
62063,17.0
62067,22.0
62069,41.0
62074,10.0
62075,69.0
62076,
62077,
62078,
62079,3.0
62080,26.0
62081,3.0
62082,26.0
62083,5.0
62084,32.0
62085,
62086,10.0
62087,33.0
62088,119.0
62089,10.0
62090,12.0
62091,5.0
62092,44.0
62093,
62094,15.0
62095,244.0
62097,24.0
62098,
62201,168.0
62203,59.0
62204,31.0
62205,87.0
62206,197.0
62207,69.0
62208,595.0
62214,22.0
62215,44.0
62216,67.0
62217,16.0
62218,37.0
62219,16.0
62220,495.0
62221,354.0
62223,290.0
62225,79.0
62226,673.0
62230,227.0
62231,192.0
62232,130.0
62233,123.0
62234,674.0
62236,420.0
62237,27.0
62238,8.0
62239,60.0
62240,18.0
62241,7.0
62242,22.0
62243,138.0
62244,10.0
62245,51.0
62246,214.0
62248,10.0
62249,425.0
62250,8.0
62253,13.0
62254,118.0
62255,15.0
62256,
62257,52.0
62258,182.0
62260,154.0
62261,
62262,27.0
62263,204.0
62264,49.0
62265,79.0
62266,4.0
62268,15.0
62269,826.0
62271,58.0
62272,21.0
62273,3.0
62274,131.0
62275,41.0
62277,15.0
62278,187.0
62279,
62280,8.0
62281,56.0
62282,23.0
62284,5.0
62285,62.0
62286,174.0
62288,62.0
62289,6.0
62292,6.0
62293,91.0
62294,246.0
62295,16.0
62297,3.0
62298,397.0
62301,1038.0
62305,470.0
62311,27.0
62312,36.0
62313,4.0
62314,4.0
62316,13.0
62319,
62320,61.0
62321,124.0
62323,3.0
62324,13.0
62325,9.0
62326,33.0
62330,28.0
62334,5.0
62336,
62338,10.0
62339,24.0
62340,36.0
62341,57.0
62343,7.0
62344,3.0
62345,6.0
62346,4.0
62347,41.0
62348,
62349,5.0
62351,32.0
62352,4.0
62353,99.0
62354,39.0
62355,9.0
62356,6.0
62357,
62358,7.0
62359,4.0
62360,27.0
62361,6.0
62362,3.0
62363,189.0
62365,7.0
62366,22.0
62367,16.0
62370,12.0
62373,
62374,3.0
62375,3.0
62376,19.0
62378,7.0
62379,22.0
62380,
62401,884.0
62410,9.0
62411,120.0
62413,
62414,33.0
62417,37.0
62418,32.0
62419,
62420,114.0
62421,9.0
62422,17.0
62423,
62424,54.0
62425,5.0
62426,11.0
62427,20.0
62428,58.0
62431,14.0
62432,9.0
62433,13.0
62434,8.0
62436,
62438,
62439,154.0
62440,12.0
62441,149.0
62442,39.0
62443,21.0
62444,6.0
62445,16.0
62446,13.0
62447,45.0
62448,172.0
62449,56.0
62450,382.0
62451,34.0
62452,8.0
62454,273.0
62458,57.0
62459,12.0
62460,10.0
62461,15.0
62462,23.0
62463,30.0
62464,
62465,9.0
62466,38.0
62467,127.0
62468,53.0
62469,5.0
62471,281.0
62473,10.0
62474,11.0
62475,7.0
62476,29.0
62477,12.0
62478,6.0
62479,10.0
62480,8.0
62481,
62501,42.0
62510,37.0
62512,7.0
62513,29.0
62514,
62515,14.0
62517,5.0
62518,5.0
62519,
62520,21.0
62521,551.0
62522,200.0
62523,210.0
62526,800.0
62530,26.0
62531,17.0
62532,4.0
62533,24.0
62534,17.0
62535,125.0
62536,17.0
62537,4.0
62538,7.0
62539,16.0
62540,15.0
62541,
62543,5.0
62544,36.0
62545,15.0
62546,37.0
62547,13.0
62548,46.0
62549,114.0
62550,52.0
62551,9.0
62553,6.0
62554,16.0
62555,4.0
62556,
62557,167.0
62558,56.0
62560,44.0
62561,51.0
62563,109.0
62565,209.0
62567,25.0
62568,382.0
62570,5.0
62571,11.0
62572,7.0
62573,20.0
